table_schema,table_name,column_name,data_type,is_nullable,column_key
yetiforce,bak_u_yf_cases_20240520,attorney_fee,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,stage,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,status_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,status_age,int,YES,
yetiforce,bak_u_yf_cases_20240520,ls_defense_status_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,ls_initial_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ls_current_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ls_secondary_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ls_old_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ls_status_changed_by,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ls_status_disposition,text,YES,
yetiforce,bak_u_yf_cases_20240520,ls_dt_status_changed,date,YES,
yetiforce,bak_u_yf_cases_20240520,pre_litigation_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,referral_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,pre_suit_demand_sent,date,YES,
yetiforce,bak_u_yf_cases_20240520,pre_suit_demand_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,10_day_demand_sent,date,YES,
yetiforce,bak_u_yf_cases_20240520,noi_response_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,noi_filed,date,YES,
yetiforce,bak_u_yf_cases_20240520,voluntary_payment_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,complaint_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,plaintiff_discovery_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,plaintiff_deposition_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,defendant_discovery_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,defendant_deposition_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,mediation_arbitration_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,plaintiff_msj_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ps_msj_drafted,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_msj_filed,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_msj_hearing_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,ds_response_to_msj_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,ds_response_to_msj_due,date,YES,
yetiforce,bak_u_yf_cases_20240520,order_on_ps_msj,date,YES,
yetiforce,bak_u_yf_cases_20240520,defendant_msj_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ds_msj_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,ds_msj_hearing_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_response_to_msj_due,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_response_to_msj_filed,date,YES,
yetiforce,bak_u_yf_cases_20240520,order_on_ds_msj,date,YES,
yetiforce,bak_u_yf_cases_20240520,trial_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,settlement_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,settlement_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,settlement_amount,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,settlement_type,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,sett_af,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,settlement_af,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,sett_ff,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,release_sent_to_client,date,YES,
yetiforce,bak_u_yf_cases_20240520,executed_release_sent_to_oc,date,YES,
yetiforce,bak_u_yf_cases_20240520,motion_to_compel_settlement,date,YES,
yetiforce,bak_u_yf_cases_20240520,settlement_payment_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,appeal_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,notice_of_appeal,date,YES,
yetiforce,bak_u_yf_cases_20240520,ls_adjuster_email,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ls_insured_email,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ls_oc_email,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ls_suit_balance,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,ls_claim_balance,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,ls_collection_payment,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,ls_date_opened,date,YES,
yetiforce,bak_u_yf_cases_20240520,ls_fee_schedule,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,ls_opened_by,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ls_portfolio_name,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ls_voluntary_principal_payment,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,pretrial_conf_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,denial_reasons,text,YES,
yetiforce,bak_u_yf_cases_20240520,opposing_counsel,int,YES,
yetiforce,bak_u_yf_cases_20240520,principal_amount_settled,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,interest_amount_settled,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,attorney_fee_settled,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,filling_fee_settled,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,interest,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,date_of_award_interest,date,YES,
yetiforce,bak_u_yf_cases_20240520,penalties,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,date_of_award_penalties,date,YES,
yetiforce,bak_u_yf_cases_20240520,legal_fee_awarded,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,date_of_award_legal_fees,date,YES,
yetiforce,bak_u_yf_cases_20240520,total_bill_amount,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,pmc_collections_limit,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,total_collections,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,total_balance,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,lock_automation,tinyint,YES,
yetiforce,bak_u_yf_cases_20240520,is_active,tinyint,YES,
yetiforce,bak_u_yf_cases_20240520,claim_number,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,policy_number,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ls_defense_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,similar_cases,int,YES,
yetiforce,bak_u_yf_cases_20240520,cause_of_loss,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ps_corporate_rep,int,YES,
yetiforce,bak_u_yf_cases_20240520,next_hearing_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,dummy_field1,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,final_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,type_of_claim,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,summons_issued,date,YES,
yetiforce,bak_u_yf_cases_20240520,service_of_process,date,YES,
yetiforce,bak_u_yf_cases_20240520,case_filed,date,YES,
yetiforce,bak_u_yf_cases_20240520,motion_to_dismiss,date,YES,
yetiforce,bak_u_yf_cases_20240520,ptc_small_claims,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,ds_notice_appearance,date,YES,
yetiforce,bak_u_yf_cases_20240520,answer,date,YES,
yetiforce,bak_u_yf_cases_20240520,answer_deadline,date,YES,
yetiforce,bak_u_yf_cases_20240520,notice_for_trial,date,YES,
yetiforce,bak_u_yf_cases_20240520,pre_trial_conference,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,trial_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,daubert_deadline,date,YES,
yetiforce,bak_u_yf_cases_20240520,mediation_deadline,date,YES,
yetiforce,bak_u_yf_cases_20240520,jury_instructions_verdict_form,date,YES,
yetiforce,bak_u_yf_cases_20240520,calendar_call,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,discovery_cut_off_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,motion_cut_off_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,joint_pre_trial_statement_due,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,ds_meet_to_file_answer,date,YES,
yetiforce,bak_u_yf_cases_20240520,ds_notice_appearance_entered,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_mpo_plaintiff,date,YES,
yetiforce,bak_u_yf_cases_20240520,depo_of_plaintiff_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,ps_mpo_engineer,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_engineer_depo_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,ps_mpo_ins_exp,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_insurance_expert_depo_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,ps_mpo_insured,date,YES,
yetiforce,bak_u_yf_cases_20240520,insured_depo_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,ps_mpo_pricing_exp,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_pricing_expert_depo_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,ds_mpo_contractor,date,YES,
yetiforce,bak_u_yf_cases_20240520,contractor_depo_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,ds_mpo_corp_rep,date,YES,
yetiforce,bak_u_yf_cases_20240520,corp_rep_depo_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,ds_mpo_engineer,date,YES,
yetiforce,bak_u_yf_cases_20240520,engineer_depo_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,ds_mpo_fa,date,YES,
yetiforce,bak_u_yf_cases_20240520,fa_depo_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,ds_mpo_insured,date,YES,
yetiforce,bak_u_yf_cases_20240520,insured_depo_date_pd,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,ds_mpo_pricing_expert,date,YES,
yetiforce,bak_u_yf_cases_20240520,pricing_expert_depo_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,insurance_company_email,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,insurance_policy_details,text,YES,
yetiforce,bak_u_yf_cases_20240520,policy_valid_from,date,YES,
yetiforce,bak_u_yf_cases_20240520,policy_valid_to,date,YES,
yetiforce,bak_u_yf_cases_20240520,corporate_representative,int,YES,
yetiforce,bak_u_yf_cases_20240520,engineer,int,YES,
yetiforce,bak_u_yf_cases_20240520,insurance_expert,int,YES,
yetiforce,bak_u_yf_cases_20240520,pricing_expert,int,YES,
yetiforce,bak_u_yf_cases_20240520,public_adjuster,int,YES,
yetiforce,bak_u_yf_cases_20240520,indoor_environmental_professio,int,YES,
yetiforce,bak_u_yf_cases_20240520,inspector,int,YES,
yetiforce,bak_u_yf_cases_20240520,ps_mpo_corp_rep,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_corp_rep_depo_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,ps_1st_disco_set_ds_mfet,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_1_disco_set_agreed_due_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_1_disco_set_ds_mfet_hearing,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_1_disco_set_resp_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_1_disco_set_served,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_2_disco_set_ds_mfet,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_2_disco_set_agree_due_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_2_disco_set_ds_mfet_hearin,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_2_disco_set_resp_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_2_disco_set_served,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_3_disco_set_ds_mfet,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_3_disco_set_agreed_due_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_3_disco_set_ds_mfet_hearing,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_3_disco_set_resp_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_3_disco_set_served,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_expert_disco_set_ds_mfet,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_exp_disco_set_agrd_due_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_exp_disco_set_ds_mfet_hearg,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_exp_disco_set_resp_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_expert_disco_set_served,date,YES,
yetiforce,bak_u_yf_cases_20240520,settlement_notes,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,case_number,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,insurance_policy_uploaded,tinyint,YES,
yetiforce,bak_u_yf_cases_20240520,insurance_shared,tinyint,YES,
yetiforce,bak_u_yf_cases_20240520,insurance_shared_notes,text,YES,
yetiforce,bak_u_yf_cases_20240520,10_day_demand_resp_receive,date,YES,
yetiforce,bak_u_yf_cases_20240520,spol_request_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,completed_spol_sent,date,YES,
yetiforce,bak_u_yf_cases_20240520,euo_requested,date,YES,
yetiforce,bak_u_yf_cases_20240520,euo_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,recorded_statement_requested,date,YES,
yetiforce,bak_u_yf_cases_20240520,recorded_statement_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,inspection_requested,date,YES,
yetiforce,bak_u_yf_cases_20240520,inspection_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,2nd_inspection_requested,date,YES,
yetiforce,bak_u_yf_cases_20240520,2nd_inspection_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,request_for_documents_response,date,YES,
yetiforce,bak_u_yf_cases_20240520,request_for_documents_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,first_notice_of_loss,date,YES,
yetiforce,bak_u_yf_cases_20240520,request_4_disco_update_served,date,YES,
yetiforce,bak_u_yf_cases_20240520,request_4_disco_update_receive,date,YES,
yetiforce,bak_u_yf_cases_20240520,ds_1st_disco_set_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,ds_1st_disco_set_resp_seerved,date,YES,
yetiforce,bak_u_yf_cases_20240520,ds_2nd_disco_set_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,ds_2nd_disco_set_resp_served,date,YES,
yetiforce,bak_u_yf_cases_20240520,ds_expert_disco_set_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,ds_expert_disco_set_response,date,YES,
yetiforce,bak_u_yf_cases_20240520,pfs_crn_57_105_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,safe_harbor_letter_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,crn_filed,date,YES,
yetiforce,bak_u_yf_cases_20240520,pfs_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,pfs_served,date,YES,
yetiforce,bak_u_yf_cases_20240520,arbitration_award,date,YES,
yetiforce,bak_u_yf_cases_20240520,arbitration_deadline,date,YES,
yetiforce,bak_u_yf_cases_20240520,arbitration_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,mediation_deadline_ma,date,YES,
yetiforce,bak_u_yf_cases_20240520,mediation_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,motion_in_limine_deadline,date,YES,
yetiforce,bak_u_yf_cases_20240520,co_counsel,int,YES,
yetiforce,bak_u_yf_cases_20240520,disputed_amount,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,pre_suit_attorneys_fees,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,pre_suit_costs,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,pre_suit_settlement_demand,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,pmc_case_id,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,pdc_case_id,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,pdc_sync_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,ds_motion_to_compel_discovery,date,YES,
yetiforce,bak_u_yf_cases_20240520,pre_trial_catalog,date,YES,
yetiforce,bak_u_yf_cases_20240520,dismissal_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,dummy_pre_litigation,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,dummy_complaint,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,dummy_plaintiff_discovery,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,dummy_plaintiff_deposition,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,dummy_defendant_discovery,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,dummy_defendant_deposition,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,dummy_pfs_crn,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,dummy_mediation_arbitration,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,dummy_plaintiff_msj,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,dummy_defendant_msj,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,dummy_trial,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,dummy_settlement,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,dummy_appeal,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,total_litigation_costs,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,popup_message,text,YES,
yetiforce,bak_u_yf_cases_20240520,add_to_popup_message,text,YES,
yetiforce,bak_u_yf_cases_20240520,provider_2,int,YES,
yetiforce,bak_u_yf_cases_20240520,provider_3,int,YES,
yetiforce,bak_u_yf_cases_20240520,types_of_services,text,YES,
yetiforce,bak_u_yf_cases_20240520,provider_4,int,YES,
yetiforce,bak_u_yf_cases_20240520,provider_5,int,YES,
yetiforce,bak_u_yf_cases_20240520,settl_negot_demand,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,settl_negot_offer,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,settl_negot_offer_oc_adjuster,int,YES,
yetiforce,bak_u_yf_cases_20240520,settl_negot_demand_age,int,YES,
yetiforce,bak_u_yf_cases_20240520,settl_negot_offer_age,int,YES,
yetiforce,bak_u_yf_cases_20240520,settl_negot_demand_last_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,settl_negot_offer_last_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,settlement_costs,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,release_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,pfs_amount,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,complaint_package_prepared,date,YES,
yetiforce,bak_u_yf_cases_20240520,ps_motion_for_extension_of_tim,date,YES,
yetiforce,bak_u_yf_cases_20240520,voluntary_dismissal,date,YES,
yetiforce,bak_u_yf_cases_20240520,total_settlement,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,case_age,int,YES,
yetiforce,bak_u_yf_cases_20240520,ho_law_firm,int,YES,
yetiforce,bak_u_yf_cases_20240520,ho_attorney,int,YES,
yetiforce,bak_u_yf_cases_20240520,adjusted_face_value,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,hurdle,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,purchase_price,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,providers,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,portfolios,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,investors,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,overhead_and_profit,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,fact_witness_deadline,date,YES,
yetiforce,bak_u_yf_cases_20240520,expert_witnes_deadline,date,YES,
yetiforce,bak_u_yf_cases_20240520,exhibit_list_deadline,date,YES,
yetiforce,bak_u_yf_cases_20240520,adjusted_claim_balance,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,attorney_fees_demand_letter,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,global_demand,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,response_to_ps_1st_rfps,date,YES,
yetiforce,bak_u_yf_cases_20240520,response_to_ps_rfas,date,YES,
yetiforce,bak_u_yf_cases_20240520,response_to_ps_2nd_rfps,date,YES,
yetiforce,bak_u_yf_cases_20240520,loan_number,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,mortgage_company,int,YES,
yetiforce,bak_u_yf_cases_20240520,fees_and_costs,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,mtd_hearing_date,datetime,YES,
yetiforce,bak_u_yf_cases_20240520,mtd_issue,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ho_damages,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,provider_invoices,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,total_partial_settlements,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,partial_settlements_balance,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,partial_sett_fees_and_costs,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,response_to_ps_1st_roggs,date,YES,
yetiforce,bak_u_yf_cases_20240520,response_to_ps_2nd_roggs,date,YES,
yetiforce,bak_u_yf_cases_20240520,adjuster_name,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,adjuster_phone,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,adjuster_email,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,settler,int,YES,
yetiforce,bak_u_yf_cases_20240520,previous_stage,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,previous_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,offer_based_off,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,offer_perc,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,provider_collections,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,ho_collections,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,provider_prior_collections,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,ho_prior_collections,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,provider_invoices_balance,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,ho_damages_balance,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,demand_perc,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,demand_based_off,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,defendant_mtd_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,defendant_mtd_hearing_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,defendant_mtd_received,date,YES,
yetiforce,bak_u_yf_cases_20240520,order_on_ds_mtd,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,retainer_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,lien_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,type_of_denial,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,action_customer_contact_result,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,customer_contact_last_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,customer_contact_last_result,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,customer_contact_all_results,text,YES,
yetiforce,bak_u_yf_cases_20240520,dummy1_pre_litigation,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ho_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ho_status_scomments,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ho_case_number,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,bonus_paid_invoices,tinyint,YES,
yetiforce,bak_u_yf_cases_20240520,bonus_paid_ho_rebuild,tinyint,YES,
yetiforce,bak_u_yf_cases_20240520,dummy3_settlement,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,prelit_collection_type,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,claims_onboarding_statuses,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,claims_statuses,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,aob_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,ho_att_confirm_statu,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,appraisal_status,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,appraiser,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,award_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,award_amount,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,award_notes,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,demand_sender,int,YES,
yetiforce,bak_u_yf_cases_20240520,claims_buyback_statuses,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,sc_case_ids,text,YES,
yetiforce,bak_u_yf_cases_20240520,sc_total_adjusted_fv,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,sc_total_collections_till_date,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,sc_total_balance,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,appraisal_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,assignment_date,date,YES,
yetiforce,bak_u_yf_cases_20240520,appraiser_fee,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,sc_hurdle,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,umpire_fee,decimal,YES,
yetiforce,bak_u_yf_cases_20240520,ho_attorney_confirm_statuses,varchar,YES,
yetiforce,bak_u_yf_cases_20240520,date_claim_filed,date,YES,
yetiforce,bak_u_yf_cases_20240520,denial_reason_2nd_status,text,YES,
yetiforce,b_yf_interests_conflict_conf,id,int,NO,PRI
yetiforce,b_yf_interests_conflict_conf,date_time,datetime,NO,
yetiforce,b_yf_interests_conflict_conf,status,tinyint,NO,
yetiforce,b_yf_interests_conflict_conf,user_id,smallint,NO,MUL
yetiforce,b_yf_interests_conflict_conf,related_id,int,NO,MUL
yetiforce,b_yf_interests_conflict_conf,related_label,varchar,NO,
yetiforce,b_yf_interests_conflict_conf,source_id,int,NO,
yetiforce,b_yf_interests_conflict_conf,modify_user_id,smallint,NO,
yetiforce,b_yf_interests_conflict_conf,modify_date_time,datetime,YES,
yetiforce,b_yf_social_media_twitter,id,bigint,NO,PRI
yetiforce,b_yf_social_media_twitter,twitter_login,varchar,NO,MUL
yetiforce,b_yf_social_media_twitter,id_twitter,varchar,YES,
yetiforce,b_yf_social_media_twitter,message,text,YES,
yetiforce,b_yf_social_media_twitter,created,datetime,YES,
yetiforce,b_yf_social_media_twitter,twitter_name,varchar,YES,
yetiforce,b_yf_social_media_twitter,reply,int,YES,
yetiforce,b_yf_social_media_twitter,retweet,int,YES,
yetiforce,b_yf_social_media_twitter,favorite,int,YES,
yetiforce,casescf_20230426,casesid,int,NO,
yetiforce,casescf_20230426,settl_negot_demand_notes,text,YES,
yetiforce,casescf_20230426,settl_negot_offer_notes,text,YES,
yetiforce,casescf_20230426,settlement_oc_adjuster,int,YES,
yetiforce,casescf_20230426,internal_temp_note,varchar,YES,
yetiforce,casescf_20230426,insureds_address,varchar,YES,
yetiforce,casescf_20230426,insureds_email,varchar,YES,
yetiforce,casescf_20230426,adjusters_email,varchar,YES,
yetiforce,casescf_20230426,mortgage_company_street,varchar,YES,
yetiforce,casescf_20230426,mortgage_company_city,varchar,YES,
yetiforce,casescf_20230426,mortgage_company_state,varchar,YES,
yetiforce,casescf_20230426,mortgage_company_zip,varchar,YES,
yetiforce,cases_20230426,casesid,int,NO,
yetiforce,cases_20230426,case_id,varchar,YES,
yetiforce,cases_20230426,number,varchar,YES,
yetiforce,cases_20230426,insured,int,YES,
yetiforce,cases_20230426,provider,int,YES,
yetiforce,cases_20230426,insurance_company,int,YES,
yetiforce,cases_20230426,county,int,YES,
yetiforce,cases_20230426,adjuster,int,YES,
yetiforce,cases_20230426,court,int,YES,
yetiforce,cases_20230426,judge,int,YES,
